****** PSID DATA CENTER ************************* 
****** Variable labels for JobID = 362371 ******* 

Variable    Labels
TA211513   HEHC: OTR CHRONIC COND AGE 11/6TH GR    
TA211514   HEHC: OTR CHRONIC COND AGE 12/7TH GR    
TA211515   HEHC: OTR CHRONIC COND AGE 13/8TH GR    
TA211516   HEHC: OTR CHRONIC COND AGE 14/9TH GR    
TA211517   HEHC: OTR CHRONIC COND AGE 15/10TH GR   
TA211518   HEHC: OTR CHRONIC COND AGE 16/11TH GR   
TA211519   HEHC: OTR CHRONIC COND AGE 17/12TH GR   
TA211520   HEHC: OTR CHRONIC COND AGE 18+          
TA211521   HEHC: AGE END OTR CHRONIC CONDITION     
TA211522   HEHC: OTR PHYS PROB BEFORE AGE 1        
TA211523   HEHC: OTR PHYS PROB AGE 1               
TA211524   HEHC: OTR PHYS PROB AGE 2               
TA211525   HEHC: OTR PHYS PROB AGE 3               
TA211526   HEHC: OTR PHYS PROB AGE 4               
TA211527   HEHC: OTR PHYS PROB AGE 5 / KINDER      
TA211528   HEHC: OTR PHYS PROB AGE 6 / 1ST GRADE   
TA211529   HEHC: OTR PHYS PROB AGE 7 / 2ND GRADE   
TA211530   HEHC: OTR PHYS PROB AGE 8 / 3RD GRADE   
TA211531   HEHC: OTR PHYS PROB AGE 9 / 4TH GRADE   
TA211532   HEHC: OTR PHYS PROB AGE 10 / 5TH GRADE  
TA211533   HEHC: OTR PHYS PROB AGE 11 / 6TH GRADE  
TA211534   HEHC: OTR PHYS PROB AGE 12 / 7TH GRADE  
TA211535   HEHC: OTR PHYS PROB AGE 13 / 8TH GRADE  
TA211536   HEHC: OTR PHYS PROB AGE 14 / 9TH GRADE  
TA211537   HEHC: OTR PHYS PROB AGE 15 / 10TH GRADE 
TA211538   HEHC: OTR PHYS PROB AGE 16 / 11TH GRADE 
TA211539   HEHC: OTR PHYS PROB AGE 17 / 12TH GRADE 
TA211540   HEHC: OTR PHYS PROB AGE 18+             
TA211541   HEHC: OTR PHYS PROB AGE END             
TA211542   H20CKPT WTR PHYS CONDITION AGE 5-10     
TA211543   H20A COND LIMIT SCH ATTEND - ELEMENTARY 
TA211544   H20B COND LIMIT SCH WORK - ELEMENTARY   
TA211545   H20C COND LIMIT ACTIVITIES - ELEMENTARY 
TA211546   H20D COND NEED MED CARE - ELEMENTARY    
TA211547   H21CKPT WTR PHYS CONDITION AGE 11-13    
TA211548   H21A COND LIMIT SCH ATTEND - MIDDLE SCH 
TA211549   H21B COND LIMIT SCH WORK - MIDDLE SCH   
TA211550   H21C COND LIMIT ACTIVITIES - MIDDLE SCH 
TA211551   H21D COND NEED MED CARE - MIDDLE SCH    
TA211552   H22CKPT WTR PHYS CONDITION AGE 14-17    
TA211553   H22A COND LIMIT SCH ATTEND - HIGH SCH   
TA211554   H22B COND LIMIT SCH WORK - HIGH SCH     
TA211555   H22C COND LIMIT ACTIVITIES - HIGH SCH   
TA211556   H22D COND NEED MED CARE - HIGH SCH      
TA211557   H24 WTR DEPRESSION BEFORE AGE 18        
TA211558   H24 WTR ANXIETY BEFORE AGE 18           
TA211559   H24 WTR ADD/ADHD BEFORE AGE 18          
TA211560   H24 WTR OTR LEARN DISABILITY B4 AGE 18  
TA211561   H24 WTR AUTISM DISORDER BEFORE AGE 18   
TA211562   H24 WTR OTR DEVELOP DELAY B4 AGE 18     
TA211563   H24 WTR CONDUCT PROBLEM BEFORE AGE 18   
TA211564   H24 WTR ALCOHOL PROBLEM BEFORE AGE 18   
TA211565   H24 WTR DRUG PROBLEM BEFORE AGE 18      
TA211566   H24 WTR OTR PSYCH PROB BEFORE AGE 18    
TA211567   HEHC: LEARNING DISORDER BEFORE AGE 1    
TA211568   HEHC: LEARNING DISORDER AGE 1           
TA211569   HEHC: LEARNING DISORDER AGE 2           
TA211570   HEHC: LEARNING DISORDER AGE 3           
TA211571   HEHC: LEARNING DISORDER AGE 4           
TA211572   HEHC: LEARNING DISORDER AGE 5 / KINDER  
TA211573   HEHC: LEARNING DISORDER AGE 6 / 1ST GR  
TA211574   HEHC: LEARNING DISORDER AGE 7 / 2ND GR  
TA211575   HEHC: LEARNING DISORDER AGE 8 / 3RD GR  
TA211576   HEHC: LEARNING DISORDER AGE 9 / 4TH GR  
TA211577   HEHC: LEARNING DISORDER AGE 10 / 5TH GR 
TA211578   HEHC: LEARNING DISORDER AGE 11 / 6TH GR 
TA211579   HEHC: LEARNING DISORDER AGE 12 / 7TH GR 
TA211580   HEHC: LEARNING DISORDER AGE 13 / 8TH GR 
TA211581   HEHC: LEARNING DISORDER AGE 14 / 9TH GR 
TA211582   HEHC: LEARNING DISORDER AGE 15 /10TH GR 
TA211583   HEHC: LEARNING DISORDER AGE 16 /11TH GR 
TA211584   HEHC: LEARNING DISORDER AGE 17 /12TH GR 
TA211585   HEHC: LEARNING DISORDER AGE 18+         
TA211586   HEHC: AGE END LEARNING DISORDER         
TA211587   HEHC: DEPRESSION BEFORE AGE 1           
TA211588   HEHC: DEPRESSION AGE 1                  
TA211589   HEHC: DEPRESSION AGE 2                  
TA211590   HEHC: DEPRESSION AGE 3                  
TA211591   HEHC: DEPRESSION AGE 4                  
TA211592   HEHC: DEPRESSION AGE 5 / KINDERGARTEN   
TA211593   HEHC: DEPRESSION AGE 6 / 1ST GRADE      
TA211594   HEHC: DEPRESSION AGE 7 / 2ND GRADE      
TA211595   HEHC: DEPRESSION AGE 8 / 3RD GRADE      
TA211596   HEHC: DEPRESSION AGE 9 / 4TH GRADE      
TA211597   HEHC: DEPRESSION AGE 10 / 5TH GRADE     
TA211598   HEHC: DEPRESSION AGE 11 / 6TH GRADE     
TA211599   HEHC: DEPRESSION AGE 12 / 7TH GRADE     
TA211600   HEHC: DEPRESSION AGE 13 / 8TH GRADE     
TA211601   HEHC: DEPRESSION AGE 14 / 9TH GRADE     
TA211602   HEHC: DEPRESSION AGE 15 / 10TH GRADE    
TA211603   HEHC: DEPRESSION AGE 16 / 11TH GRADE    
TA211604   HEHC: DEPRESSION AGE 17 / 12TH GRADE    
TA211605   HEHC: DEPRESSION AGE 18+                
TA211606   HEHC: AGE END DEPRESSION                
TA211607   HEHC: BIPOLAR DISORDER BEFORE AGE 1     
TA211608   HEHC: BIPOLAR DISORDER AGE 1            
TA211609   HEHC: BIPOLAR DISORDER AGE 2            
TA211610   HEHC: BIPOLAR DISORDER AGE 3            
TA211611   HEHC: BIPOLAR DISORDER AGE 4            
TA211612   HEHC: BIPOLAR DISORDER AGE 5 / KINDER   
TA211613   HEHC: BIPOLAR DISORDER AGE 6 / 1ST GR   
TA211614   HEHC: BIPOLAR DISORDER AGE 7 / 2ND GR   
TA211615   HEHC: BIPOLAR DISORDER AGE 8 / 3RD GR   
TA211616   HEHC: BIPOLAR DISORDER AGE 9 / 4TH GR   
TA211617   HEHC: BIPOLAR DISORDER AGE 10 / 5TH GR  
TA211618   HEHC: BIPOLAR DISORDER AGE 11 / 6TH GR  
TA211619   HEHC: BIPOLAR DISORDER AGE 12 / 7TH GR  
TA211620   HEHC: BIPOLAR DISORDER AGE 13 / 8TH GR  
TA211621   HEHC: BIPOLAR DISORDER AGE 14 / 9TH GR  
TA211622   HEHC: BIPOLAR DISORDER AGE 15 / 10TH GR 
TA211623   HEHC: BIPOLAR DISORDER AGE 16 / 11TH GR 
TA211624   HEHC: BIPOLAR DISORDER AGE 17 / 12TH GR 
TA211625   HEHC: BIPOLAR DISORDER AGE 18+          
TA211626   HEHC: AGE END BIPOLAR DISORDER          
TA211627   HEHC: SCHIZOPHRENIA BEFORE AGE 1        
TA211628   HEHC: SCHIZOPHRENIA AGE 1               
TA211629   HEHC: SCHIZOPHRENIA AGE 2               
TA211630   HEHC: SCHIZOPHRENIA AGE 3               
TA211631   HEHC: SCHIZOPHRENIA AGE 4               
TA211632   HEHC: SCHIZOPHRENIA AGE 5 / KINDER      
TA211633   HEHC: SCHIZOPHRENIA AGE 6 / 1ST GRADE   
TA211634   HEHC: SCHIZOPHRENIA AGE 7 / 2ND GRADE   
TA211635   HEHC: SCHIZOPHRENIA AGE 8 / 3RD GRADE   
TA211636   HEHC: SCHIZOPHRENIA AGE 9 / 4TH GRADE   
TA211637   HEHC: SCHIZOPHRENIA AGE 10 / 5TH GRADE  
TA211638   HEHC: SCHIZOPHRENIA AGE 11 / 6TH GRADE  
TA211639   HEHC: SCHIZOPHRENIA AGE 12 / 7TH GRADE  
TA211640   HEHC: SCHIZOPHRENIA AGE 13 / 8TH GRADE  
TA211641   HEHC: SCHIZOPHRENIA AGE 14 / 9TH GRADE  
TA211642   HEHC: SCHIZOPHRENIA AGE 15 / 10TH GRADE 
TA211643   HEHC: SCHIZOPHRENIA AGE 16 / 11TH GRADE 
TA211644   HEHC: SCHIZOPHRENIA AGE 17 / 12TH GRADE 
TA211645   HEHC: SCHIZOPHRENIA AGE 18+             
TA211646   HEHC: AGE END SCHIZOPHRENIA             
TA211647   HEHC: ANXIETY BEFORE AGE 1              
TA211648   HEHC: ANXIETY AGE 1                     
TA211649   HEHC: ANXIETY AGE 2                     
TA211650   HEHC: ANXIETY AGE 3                     
TA211651   HEHC: ANXIETY AGE 4                     
TA211652   HEHC: ANXIETY AGE 5 / KINDERGARTEN      
TA211653   HEHC: ANXIETY AGE 6 / 1ST GRADE         
TA211654   HEHC: ANXIETY AGE 7 / 2ND GRADE         
TA211655   HEHC: ANXIETY AGE 8 / 3RD GRADE         
TA211656   HEHC: ANXIETY AGE 9 / 4TH GRADE         
TA211657   HEHC: ANXIETY AGE 10 / 5TH GRADE        
TA211658   HEHC: ANXIETY AGE 11 / 6TH GRADE        
TA211659   HEHC: ANXIETY AGE 12 / 7TH GRADE        
TA211660   HEHC: ANXIETY AGE 13 / 8TH GRADE        
TA211661   HEHC: ANXIETY AGE 14 / 9TH GRADE        
TA211662   HEHC: ANXIETY AGE 15 / 10TH GRADE       
TA211663   HEHC: ANXIETY AGE 16 / 11TH GRADE       
TA211664   HEHC: ANXIETY AGE 17 / 12TH GRADE       
TA211665   HEHC: ANXIETY AGE 18+                   
TA211666   HEHC: AGE END ANXIETY                   
TA211667   HEHC: PHOBIA BEFORE AGE 1               
TA211668   HEHC: PHOBIA AGE 1                      
TA211669   HEHC: PHOBIA AGE 2                      
TA211670   HEHC: PHOBIA AGE 3                      
TA211671   HEHC: PHOBIA AGE 4                      
TA211672   HEHC: PHOBIA AGE 5 / KINDERGARTEN       
TA211673   HEHC: PHOBIA AGE 6 / 1ST GRADE          
TA211674   HEHC: PHOBIA AGE 7 / 2ND GRADE          
TA211675   HEHC: PHOBIA AGE 8 / 3RD GRADE          
TA211676   HEHC: PHOBIA AGE 9 / 4TH GRADE          
TA211677   HEHC: PHOBIA AGE 10 / 5TH GRADE         
TA211678   HEHC: PHOBIA AGE 11 / 6TH GRADE         
TA211679   HEHC: PHOBIA AGE 12 / 7TH GRADE         
TA211680   HEHC: PHOBIA AGE 13 / 8TH GRADE         
TA211681   HEHC: PHOBIA AGE 14 / 9TH GRADE         
TA211682   HEHC: PHOBIA AGE 15 / 10TH GRADE        
TA211683   HEHC: PHOBIA AGE 16 / 11TH GRADE        
TA211684   HEHC: PHOBIA AGE 17 / 12TH GRADE        
TA211685   HEHC: PHOBIA AGE 18+                    
TA211686   HEHC: AGE END PHOBIA                    
TA211687   HEHC: ALCOHOL PROBLEM BEFORE AGE 1      
TA211688   HEHC: ALCOHOL PROBLEM AGE 1             
TA211689   HEHC: ALCOHOL PROBLEM AGE 2             
TA211690   HEHC: ALCOHOL PROBLEM AGE 3             
TA211691   HEHC: ALCOHOL PROBLEM AGE 4             
TA211692   HEHC: ALCOHOL PROBLEM AGE 5 / KINDER    
TA211693   HEHC: ALCOHOL PROBLEM AGE 6 / 1ST GR    
TA211694   HEHC: ALCOHOL PROBLEM AGE 7 / 2ND GR    
TA211695   HEHC: ALCOHOL PROBLEM AGE 8 / 3RD GR    
TA211696   HEHC: ALCOHOL PROBLEM AGE 9 / 4TH GR    
TA211697   HEHC: ALCOHOL PROBLEM AGE 10 / 5TH GR   
TA211698   HEHC: ALCOHOL PROBLEM AGE 11 / 6TH GR   
TA211699   HEHC: ALCOHOL PROBLEM AGE 12 / 7TH GR   
TA211700   HEHC: ALCOHOL PROBLEM AGE 13 / 8TH GR   
TA211701   HEHC: ALCOHOL PROBLEM AGE 14 / 9TH GR   
TA211702   HEHC: ALCOHOL PROBLEM AGE 15 / 10TH GR  
TA211703   HEHC: ALCOHOL PROBLEM AGE 16 / 11TH GR  
TA211704   HEHC: ALCOHOL PROBLEM AGE 17 / 12TH GR  
TA211705   HEHC: ALCOHOL PROBLEM AGE 18+           
TA211706   HEHC: AGE END ALCOHOL PROBLEM           
TA211707   HEHC: DRUG PROBLEM BEFORE AGE 1         
TA211708   HEHC: DRUG PROBLEM AGE 1                
TA211709   HEHC: DRUG PROBLEM AGE 2                
TA211710   HEHC: DRUG PROBLEM AGE 3                
TA211711   HEHC: DRUG PROBLEM AGE 4                
TA211712   HEHC: DRUG PROBLEM AGE 5 / KINDERGARTEN 
TA211713   HEHC: DRUG PROBLEM AGE 6 / 1ST GRADE    
TA211714   HEHC: DRUG PROBLEM AGE 7 / 2ND GRADE    
TA211715   HEHC: DRUG PROBLEM AGE 8 / 3RD GRADE    
TA211716   HEHC: DRUG PROBLEM AGE 9 / 4TH GRADE    
TA211717   HEHC: DRUG PROBLEM AGE 10 / 5TH GRADE   
TA211718   HEHC: DRUG PROBLEM AGE 11 / 6TH GRADE   
TA211719   HEHC: DRUG PROBLEM AGE 12 / 7TH GRADE   
TA211720   HEHC: DRUG PROBLEM AGE 13 / 8TH GRADE   
TA211721   HEHC: DRUG PROBLEM AGE 14 / 9TH GRADE   
TA211722   HEHC: DRUG PROBLEM AGE 15 / 10TH GRADE  
TA211723   HEHC: DRUG PROBLEM AGE 16 / 11TH GRADE  
TA211724   HEHC: DRUG PROBLEM AGE 17 / 12TH GRADE  
TA211725   HEHC: DRUG PROBLEM AGE 18+              
TA211726   HEHC: AGE END DRUG PROBLEM              
TA211727   HEHC: OCD BEFORE AGE 1                  
TA211728   HEHC: OCD AGE 1                         
TA211729   HEHC: OCD AGE 2                         
TA211730   HEHC: OCD AGE 3                         
TA211731   HEHC: OCD AGE 4                         
TA211732   HEHC: OCD AGE 5 / KINDERGARTEN          
TA211733   HEHC: OCD AGE 6 / 1ST GRADE             
TA211734   HEHC: OCD AGE 7 / 2ND GRADE             
TA211735   HEHC: OCD AGE 8 / 3RD GRADE             
TA211736   HEHC: OCD AGE 9 / 4TH GRADE             
TA211737   HEHC: OCD AGE 10 / 5TH GRADE            
TA211738   HEHC: OCD AGE 11 / 6TH GRADE            
TA211739   HEHC: OCD AGE 12 / 7TH GRADE            
TA211740   HEHC: OCD AGE 13 / 8TH GRADE            
TA211741   HEHC: OCD AGE 14 / 9TH GRADE            
TA211742   HEHC: OCD AGE 15 / 10TH GRADE           
TA211743   HEHC: OCD AGE 16 / 11TH GRADE           
TA211744   HEHC: OCD AGE 17 / 12TH GRADE           
TA211745   HEHC: OCD AGE 18+                       
TA211746   HEHC: AGE END OCD                       
TA211747   HEHC: ADD/ADHD BEFORE AGE 1             
TA211748   HEHC: ADD/ADHD AGE 1                    
TA211749   HEHC: ADD/ADHD AGE 2                    
TA211750   HEHC: ADD/ADHD AGE 3                    
TA211751   HEHC: ADD/ADHD AGE 4                    
TA211752   HEHC: ADD/ADHD AGE 5 / KINDERGARTEN     
TA211753   HEHC: ADD/ADHD AGE 6 / 1ST GRADE        
TA211754   HEHC: ADD/ADHD AGE 7 / 2ND GRADE        
TA211755   HEHC: ADD/ADHD AGE 8 / 3RD GRADE        
TA211756   HEHC: ADD/ADHD AGE 9 / 4TH GRADE        
TA211757   HEHC: ADD/ADHD AGE 10 / 5TH GRADE       
TA211758   HEHC: ADD/ADHD AGE 11 / 6TH GRADE       
TA211759   HEHC: ADD/ADHD AGE 12 / 7TH GRADE       
TA211760   HEHC: ADD/ADHD AGE 13 / 8TH GRADE       
TA211761   HEHC: ADD/ADHD AGE 14 / 9TH GRADE       
TA211762   HEHC: ADD/ADHD AGE 15 / 10TH GRADE      
TA211763   HEHC: ADD/ADHD AGE 16 / 11TH GRADE      
TA211764   HEHC: ADD/ADHD AGE 17 / 12TH GRADE      
TA211765   HEHC: ADD/ADHD AGE 18+                  
TA211766   HEHC: AGE END ADD/ADHD                  
TA211767   HEHC: PTSD BEFORE AGE 1                 
TA211768   HEHC: PTSD AGE 1                        
TA211769   HEHC: PTSD AGE 2                        
TA211770   HEHC: PTSD AGE 3                        
TA211771   HEHC: PTSD AGE 4                        
TA211772   HEHC: PTSD AGE 5 / KINDERGARTEN         
TA211773   HEHC: PTSD AGE 6 / 1ST GRADE            
TA211774   HEHC: PTSD AGE 7 / 2ND GRADE            
TA211775   HEHC: PTSD AGE 8 / 3RD GRADE            
TA211776   HEHC: PTSD AGE 9 / 4TH GRADE            
TA211777   HEHC: PTSD AGE 10 / 5TH GRADE           
TA211778   HEHC: PTSD AGE 11 / 6TH GRADE           
TA211779   HEHC: PTSD AGE 12 / 7TH GRADE           
TA211780   HEHC: PTSD AGE 13 / 8TH GRADE           
TA211781   HEHC: PTSD AGE 14 / 9TH GRADE           
TA211782   HEHC: PTSD AGE 15 / 10TH GRADE          
TA211783   HEHC: PTSD AGE 16 / 11TH GRADE          
TA211784   HEHC: PTSD AGE 17 / 12TH GRADE          
TA211785   HEHC: PTSD AGE 18+                      
TA211786   HEHC: AGE END PTSD                      
TA211787   HEHC: OTR LEARN DISABILITY BEFORE AGE 1 
TA211788   HEHC: OTR LEARN DISABILITY AGE 1        
TA211789   HEHC: OTR LEARN DISABILITY AGE 2        
TA211790   HEHC: OTR LEARN DISABILITY AGE 3        
TA211791   HEHC: OTR LEARN DISABILITY AGE 4        
TA211792   HEHC: OTR LEARN DISABILITY AGE 5/KINDER 
TA211793   HEHC: OTR LEARN DISABILITY AGE 6/1ST GR 
TA211794   HEHC: OTR LEARN DISABILITY AGE 7/2ND GR 
TA211795   HEHC: OTR LEARN DISABILITY AGE 8/3RD GR 
TA211796   HEHC: OTR LEARN DISABILITY AGE 9/4TH GR 
TA211797   HEHC: OTR LEARN DISABIL AGE 10/5TH GR   
TA211798   HEHC: OTR LEARN DISABIL AGE 11/6TH GR   
TA211799   HEHC: OTR LEARN DISABIL AGE 12/7TH GR   
TA211800   HEHC: OTR LEARN DISABIL AGE 13/8TH GR   
TA211801   HEHC: OTR LEARN DISABIL AGE 14/9TH GR   
TA211802   HEHC: OTR LEARN DISABIL AGE 15/10TH GR  
TA211803   HEHC: OTR LEARN DISABIL AGE 16/11TH GR  
TA211804   HEHC: OTR LEARN DISABIL AGE 17/12TH GR  
TA211805   HEHC: OTR LEARN DISABILITY AGE 18+      
TA211806   HEHC: AGE END OTR LEARN DISABILITY      
TA211807   HEHC: AUTISM DISORDER BEFORE AGE 1      
TA211808   HEHC: AUTISM DISORDER AGE 1             
TA211809   HEHC: AUTISM DISORDER AGE 2             
TA211810   HEHC: AUTISM DISORDER AGE 3             
TA211811   HEHC: AUTISM DISORDER AGE 4             
TA211812   HEHC: AUTISM DISORDER AGE 5 / KINDER    
TA211813   HEHC: AUTISM DISORDER AGE 6 / 1ST GR    
TA211814   HEHC: AUTISM DISORDER AGE 7 / 2ND GR    
TA211815   HEHC: AUTISM DISORDER AGE 8 / 3RD GR    
TA211816   HEHC: AUTISM DISORDER AGE 9 / 4TH GR    
TA211817   HEHC: AUTISM DISORDER AGE 10 / 5TH GR   
TA211818   HEHC: AUTISM DISORDER AGE 11 / 6TH GR   
TA211819   HEHC: AUTISM DISORDER AGE 12 / 7TH GR   
TA211820   HEHC: AUTISM DISORDER AGE 13 / 8TH GR   
TA211821   HEHC: AUTISM DISORDER AGE 14 / 9TH GR   
TA211822   HEHC: AUTISM DISORDER AGE 15 / 10TH GR  
TA211823   HEHC: AUTISM DISORDER AGE 16 / 11TH GR  
TA211824   HEHC: AUTISM DISORDER AGE 17 / 12TH GR  
TA211825   HEHC: AUTISM DISORDER AGE 18+           
TA211826   HEHC: AGE END AUTISM DISORDER           
TA211827   HEHC: OTR DEVELOP DELAY BEFORE AGE 1    
TA211828   HEHC: OTR DEVELOP DELAY AGE 1           
TA211829   HEHC: OTR DEVELOP DELAY AGE 2           
TA211830   HEHC: OTR DEVELOP DELAY AGE 3           
TA211831   HEHC: OTR DEVELOP DELAY AGE 4           
TA211832   HEHC: OTR DEVELOP DELAY AGE 5 / KINDER  
TA211833   HEHC: OTR DEVELOP DELAY AGE 6 / 1ST GR  
TA211834   HEHC: OTR DEVELOP DELAY AGE 7 / 2ND GR  
TA211835   HEHC: OTR DEVELOP DELAY AGE 8 / 3RD GR  
TA211836   HEHC: OTR DEVELOP DELAY AGE 9 / 4TH GR  
TA211837   HEHC: OTR DEVELOP DELAY AGE 10 / 5TH GR 
TA211838   HEHC: OTR DEVELOP DELAY AGE 11 / 6TH GR 
TA211839   HEHC: OTR DEVELOP DELAY AGE 12 / 7TH GR 
TA211840   HEHC: OTR DEVELOP DELAY AGE 13 / 8TH GR 
TA211841   HEHC: OTR DEVELOP DELAY AGE 14 / 9TH GR 
TA211842   HEHC: OTR DEVELOP DELAY AGE 15 /10TH GR 
TA211843   HEHC: OTR DEVELOP DELAY AGE 16 /11TH GR 
TA211844   HEHC: OTR DEVELOP DELAY AGE 17 /12TH GR 
TA211845   HEHC: OTR DEVELOP DELAY AGE 18+         
TA211846   HEHC: AGE END OTR DEVELOP DELAY         
TA211847   HEHC: CONDUCT PROBLEM BEFORE AGE 1      
TA211848   HEHC: CONDUCT PROBLEM AGE 1             
TA211849   HEHC: CONDUCT PROBLEM AGE 2             
TA211850   HEHC: CONDUCT PROBLEM AGE 3             
TA211851   HEHC: CONDUCT PROBLEM AGE 4             
TA211852   HEHC: CONDUCT PROBLEM AGE 5 / KINDER    
TA211853   HEHC: CONDUCT PROBLEM AGE 6 / 1ST GR    
TA211854   HEHC: CONDUCT PROBLEM AGE 7 / 2ND GR    
TA211855   HEHC: CONDUCT PROBLEM AGE 8 / 3RD GR    
TA211856   HEHC: CONDUCT PROBLEM AGE 9 / 4TH GR    
TA211857   HEHC: CONDUCT PROBLEM AGE 10 / 5TH GR   
TA211858   HEHC: CONDUCT PROBLEM AGE 11 / 6TH GR   
TA211859   HEHC: CONDUCT PROBLEM AGE 12 / 7TH GR   
TA211860   HEHC: CONDUCT PROBLEM AGE 13 / 8TH GR   
TA211861   HEHC: CONDUCT PROBLEM AGE 14 / 9TH GR   
TA211862   HEHC: CONDUCT PROBLEM AGE 15 / 10TH GR  
TA211863   HEHC: CONDUCT PROBLEM AGE 16 / 11TH GR  
TA211864   HEHC: CONDUCT PROBLEM AGE 17 / 12TH GR  
TA211865   HEHC: CONDUCT PROBLEM AGE 18+           
TA211866   HEHC: AGE END CONDUCT PROBLEM           
TA211867   HEHC: OTH EMOTION/PSYCH PROB B4 AGE 1   
TA211868   HEHC: OTH EMOTION/PSYCH PROB AGE 1      
TA211869   HEHC: OTH EMOTION/PSYCH PROB AGE 2      
TA211870   HEHC: OTH EMOTION/PSYCH PROB AGE 3      
TA211871   HEHC: OTH EMOTION/PSYCH PROB AGE 4      
TA211872   HEHC: OTH EMO/PSYCH PROB AGE 5/KINDER   
TA211873   HEHC: OTH EMO/PSYCH PROB AGE 6/1ST GR   
TA211874   HEHC: OTH EMO/PSYCH PROB AGE 7/2ND GR   
TA211875   HEHC: OTH EMO/PSYCH PROB AGE 8/3RD GR   
TA211876   HEHC: OTH EMO/PSYCH PROB AGE 9/4TH GR   
TA211877   HEHC: OTH EMO/PSYCH PROB AGE 10/5TH GR  
TA211878   HEHC: OTH EMO/PSYCH PROB AGE 11/6TH GR  
TA211879   HEHC: OTH EMO/PSYCH PROB AGE 12/7TH GR  
TA211880   HEHC: OTH EMO/PSYCH PROB AGE 13/8TH GR  
TA211881   HEHC: OTH EMO/PSYCH PROB AGE 14/9TH GR  
TA211882   HEHC: OTH EMO/PSYCH PROB AGE 15/10TH GR 
TA211883   HEHC: OTH EMO/PSYCH PROB AGE 16/11TH GR 
TA211884   HEHC: OTH EMO/PSYCH PROB AGE 17/12TH GR 
TA211885   HEHC: OTH EMO/PSYCH PROB AGE 18+        
TA211886   HEHC: AGE END OTH EMOTION/PSYCH PROB    
TA211887   HEHC: OTR PSYCH PROB BEFORE AGE 1       
TA211888   HEHC: OTR PSYCH PROB AGE 1              
TA211889   HEHC: OTR PSYCH PROB AGE 2              
TA211890   HEHC: OTR PSYCH PROB AGE 3              
TA211891   HEHC: OTR PSYCH PROB AGE 4              
TA211892   HEHC: OTR PSYCH PROB AGE 5 / KINDER     
TA211893   HEHC: OTR PSYCH PROB AGE 6 / 1ST GRADE  
TA211894   HEHC: OTR PSYCH PROB AGE 7 / 2ND GRADE  
TA211895   HEHC: OTR PSYCH PROB AGE 8 / 3RD GRADE  
TA211896   HEHC: OTR PSYCH PROB AGE 9 / 4TH GRADE  
TA211897   HEHC: OTR PSYCH PROB AGE 10 / 5TH GRADE 
TA211898   HEHC: OTR PSYCH PROB AGE 11 / 6TH GRADE 
TA211899   HEHC: OTR PSYCH PROB AGE 12 / 7TH GRADE 
TA211900   HEHC: OTR PSYCH PROB AGE 13 / 8TH GRADE 
TA211901   HEHC: OTR PSYCH PROB AGE 14 / 9TH GRADE 
TA211902   HEHC: OTR PSYCH PROB AGE 15 /10TH GRADE 
TA211903   HEHC: OTR PSYCH PROB AGE 16 /11TH GRADE 
TA211904   HEHC: OTR PSYCH PROB AGE 17 /12TH GRADE 
TA211905   HEHC: OTR PSYCH PROB AGE 18+            
TA211906   HEHC: AGE END OTR PSYCH PROB            
TA211907   H26CKPT WTR PSYCH CONDITION AGE 5-10    
TA211908   H26A COND LIMIT SCH ATTEND - ELEMENTARY 
TA211909   H26B COND LIMIT SCH WORK - ELEMENTARY   
TA211910   H26C COND LIMIT ACTIVITIES - ELEMENTARY 
TA211911   H26D COND NEED MED CARE - ELEMENTARY    
TA211912   H27CKPT WTR PSYCH CONDITION AGE 11-13   
TA211913   H27A COND LIMIT SCH ATTEND - MIDDLE SCH 
TA211914   H27B COND LIMIT SCH WORK - MIDDLE SCH   
TA211915   H27C COND LIMIT ACTIVITIES - MIDDLE SCH 
TA211916   H27D COND NEED MED CARE - MIDDLE SCH    
TA211917   H28CKPT WTR PSYCH CONDITION AGE 14-17   
TA211918   H28A COND LIMIT SCH ATTEND - HIGH SCH   
TA211919   H28B COND LIMIT SCH WORK - HIGH SCH     
TA211920   H28C COND LIMIT ACTIVITIES - HIGH SCH   
TA211921   H28D COND NEED MED CARE - HIGH SCH      
TA211922   H29ACKPT WTR H29A-H59 ASKED PRIOR WAVE  
TA211923   H29A HOW OFTEN SICK ELEMENTARY SCHOOL   
TA211924   H29B WEIGHT WHEN IN ELEMENTARY SCHOOL   
TA211925   H29C FITNESS LEVEL ELEMENTARY SCHOOL    
TA211926   H30A HOW OFTEN SICK MIDDLE SCHOOL       
TA211927   H30B WEIGHT WHEN IN MIDDLE SCHOOL       
TA211928   H30C FITNESS LEVEL MIDDLE SCHOOL        
TA211929   H31A HOW OFTEN SICK HIGH SCHOOL         
TA211930   H31B WEIGHT WHEN IN HIGH SCHOOL         
TA211931   H31C FITNESS LEVEL HIGH SCHOOL          
TA211932   H32 # OF PEOPLE RAISED R GROWING UP     
TA211933   H33 WTR PARENTS MARRIED COUPLE          
TA211934   H34A PARENT #1 WHO RAISED R             
TA211935   H34B PARENT #2 WHO RAISED R             
TA211936   H35 WTR PARENT HAD ANXIETY - PARENT #1  
TA211937   H35A HOW OFTEN HAD ANXIETY - PARENT #1  
TA211938   H35B WTR GOT HELP FOR ANXIETY-PARENT #1 
